TEMP = TEMPERATURE                     DP= DEW POINT TEMPERATURE
RH   = RELATIVE HUMIDITY (PERCENT)
WIND = DIRECTION FROM WHICH THE WIND IS COMING

OTHER ABBREVIATIONS:
BLWGSNOW BLOWING SNOW
DRZL  DRIZZLE
FOG   When fog is under 'weather', visibility is 1 MILE OR LESS.
      If mentioned as a remark after "PRESSURE", visibility 6 or less.
FRZ   FREEZING (rain or drizzle that freezes on contact with surfaces)
G     GUST (USED WITH WIND SPEED IN MPH)
HI    HEAT INDEX
HVY   HEAVY  } If snow or rain does not have intensity shown,
LGT   LIGHT  }    it is assumed to be 'moderate'.
MOCLDY MOSTLY CLOUDY                     MOSUNNY MOSTLY SUNNY
PTCLDY PARTLY CLOUDY                     PTSUNNY MOSTLY SUNNY
TC    TEMPERATURE IN DEGREES CELSIUS     TSTM  THUNDERSTORM
VSB   VISIBILITY (IN MILES)              WCI   WIND CHILL INDEX

PITTSBURGH AIRPORT   WEATHER TEMP  DP  RH WIND      PRESSURE
                                F   F   %  MPH       INCHES
 3AM EDT SEP 03 2013 PTCLDY    63  59  87 W7        29.86S                     .
 4AM EDT SEP 03 2013 PTCLDY    62  59  90 NW7       29.86S                     .
 5AM EDT SEP 03 2013 PTCLDY    61  59  93 CALM      29.87R FOG                 .
 6AM EDT SEP 03 2013 FOG       61  57  88 W7        29.90R VSB 1/2             .
 7AM EDT SEP 03 2013 MOCLDY    61  59  94 W5        29.91R FOG                 .
 8AM EDT SEP 03 2013 PTSUNNY   62  59  90 NW8       29.93R                     .
 9AM EDT SEP 03 2013 PTSUNNY   63  58  83 N9        29.95R                     .
10AM EDT SEP 03 2013 MOSUNNY   66  55  67 NW9G21    29.95S                     .
11AM EDT SEP 03 2013 PTSUNNY   67  50  54 W15       29.96R                     .
12PM EDT SEP 03 2013 PTSUNNY   71  50  47 NW14G25   29.97R                     .
 1PM EDT SEP 03 2013 PTSUNNY   70  51  51 NW9       29.97S                     .
 2PM EDT SEP 03 2013 PTSUNNY   70  52  52 N7        29.97S                     .
 3PM EDT SEP 03 2013 PTSUNNY   69  52  54 NW13G21   29.97S                     .
 4PM EDT SEP 03 2013 PTSUNNY   69  53  56 NW13      29.98R                     .
 5PM EDT SEP 03 2013 PTSUNNY   70  53  54 NW17      29.98S                     .
 6PM EDT SEP 03 2013 PTSUNNY   68  53  58 NW16      29.99R                     .
 7PM EDT SEP 03 2013 MOCLDY    65  53  65 NW12      30.00R                     .
 8PM EDT SEP 03 2013 CLOUDY    64  53  67 W6        30.01R                     .
 9PM EDT SEP 03 2013 CLOUDY    64  53  67 NW8       30.04R                     .
10PM EDT SEP 03 2013 MOCLDY    62  54  74 W3        30.05R                     .
11PM EDT SEP 03 2013 MOCLDY    60  54  80 CALM      30.05S                     .
12AM EDT SEP 04 2013 PTCLDY    59  54  83 W3        30.05S                     .
 1AM EDT SEP 04 2013 CLEAR     58  54  86 CALM      30.06R                     .
 2AM EDT SEP 04 2013 CLEAR     57  53  86 CALM      30.07R                     .
 3AM EDT SEP 04 2013 CLEAR     55  53  93 W3        30.07S                     .
 4AM EDT SEP 04 2013 CLEAR     55  52  89 CALM      30.07S                     .
 5AM EDT SEP 04 2013 CLEAR     54  51  90 W5        30.08R                     .
 6AM EDT SEP 04 2013 CLEAR     53  51  93 CALM      30.08S                     .
 7AM EDT SEP 04 2013 PTCLDY    53  50  89 CALM      30.10R                     .
 8AM EDT SEP 04 2013 MOSUNNY   54  51  90 CALM      30.12R                     .
 9AM EDT SEP 04 2013 MOSUNNY   58  53  84 CALM      30.12S                     .
10AM EDT SEP 04 2013 MOSUNNY   62  54  74 VRB6      30.14R                     .
11AM EDT SEP 04 2013 MOSUNNY   66  53  63 SW7       30.14S                     .
12PM EDT SEP 04 2013 MOSUNNY   68  53  58 SW6       30.13F                     .
 1PM EDT SEP 04 2013 MOSUNNY   71  53  52 SW6       30.12F                     .
 2PM EDT SEP 04 2013 MOSUNNY   74  53  48 W9        30.11F                     .
 3PM EDT SEP 04 2013 MOSUNNY   75  52  44 S7        30.09F                     .
 4PM EDT SEP 04 2013 MOSUNNY   75  52  44 W5G17     30.09S                     .
 5PM EDT SEP 04 2013 MOSUNNY   76  52  43 SW7       30.08F                     .
 6PM EDT SEP 04 2013 MOSUNNY   76  53  44 SW9       30.08S                     .
 7PM EDT SEP 04 2013 PTCLDY    74  55  51 W5        30.07F                     .
 8PM EDT SEP 04 2013 PTCLDY    71  56  58 SW3       30.07S                     .
 9PM EDT SEP 04 2013 PTCLDY    68  56  65 SW5       30.09R                     .
10PM EDT SEP 04 2013 PTCLDY    67  56  67 W5        30.10R                     .
11PM EDT SEP 04 2013 CLEAR     65  56  72 SW3       30.09F                     .
12AM EDT SEP 05 2013 CLEAR     65  56  72 SW5       30.09S                     .
 1AM EDT SEP 05 2013 PTCLDY    64  56  75 SW6       30.08F                     .
 2AM EDT SEP 05 2013 MOCLDY    63  56  78 SW5       30.08S                     .
 3AM EDT SEP 05 2013 MOCLDY    63  57  81 W3        30.08S                     .
 4AM EDT SEP 05 2013 MOCLDY    62  57  83 W6        30.08S                     .
 5AM EDT SEP 05 2013 MOCLDY    62  57  83 W6        30.08S                     .
 6AM EDT SEP 05 2013 MOCLDY    61  57  87 W6        30.09R                     .
 7AM EDT SEP 05 2013 MOCLDY    60  56  86 W7        30.10R                     .
 8AM EDT SEP 05 2013 CLOUDY    62  57  83 NW7       30.13R                     .
 9AM EDT SEP 05 2013 PTSUNNY   66  56  70 N10       30.14R                     .
10AM EDT SEP 05 2013 PTSUNNY   66  56  70 N6        30.15R                     .
11AM EDT SEP 05 2013 PTSUNNY   69  54  58 N10       30.16R                     .
12PM EDT SEP 05 2013 PTSUNNY   70  53  54 NW12      30.16S                     .
 1PM EDT SEP 05 2013 PTSUNNY   71  50  47 NW15G21   30.17R                     .
 2PM EDT SEP 05 2013 PTSUNNY   73  49  42 N13G21    30.17S                     .
 3PM EDT SEP 05 2013 PTSUNNY   74  49  41 N12G22    30.15F                     .
 4PM EDT SEP 05 2013 PTSUNNY   74  48  39 N15       30.15S                     .
 5PM EDT SEP 05 2013 PTSUNNY   74  46  36 N12       30.15S                     .
 6PM EDT SEP 05 2013 PTSUNNY   73  44  35 N13       30.16R                     .
 7PM EDT SEP 05 2013 MOCLDY    71  42  35 NW12      30.16S                     .
 8PM EDT SEP 05 2013 MOCLDY    66  44  45 N10       30.17R                     .
 9PM EDT SEP 05 2013 PTCLDY    64  45  49 N10       30.19R                     .
10PM EDT SEP 05 2013 CLEAR     61  44  53 N13G21    30.21R                     .
11PM EDT SEP 05 2013 CLEAR     59  45  59 N9        30.22R                     .
12AM EDT SEP 06 2013 CLEAR     58  45  62 NE3       30.22S                     .
 1AM EDT SEP 06 2013 CLEAR     56  45  66 CALM      30.23R                     .
 2AM EDT SEP 06 2013 CLEAR     52  46  80 CALM      30.24R                     .
 3AM EDT SEP 06 2013 CLEAR     52  45  77 CALM      30.24S                     .
 4AM EDT SEP 06 2013 CLEAR     49  44  83 CALM      30.24S                     .
 5AM EDT SEP 06 2013 CLEAR     48  44  86 CALM      30.25R                     .
 6AM EDT SEP 06 2013 CLEAR     48  44  86 CALM      30.25S                     .
 7AM EDT SEP 06 2013 PTCLDY    47  42  83 CALM      30.26R                     .
 8AM EDT SEP 06 2013 MOSUNNY   50  44  80 CALM      30.27R                     .
 9AM EDT SEP 06 2013 MOSUNNY   54  46  74 CALM      30.28R                     .
10AM EDT SEP 06 2013 MOSUNNY   59  45  59 E3        30.28S                     .
11AM EDT SEP 06 2013 MOSUNNY   63  45  51 NE7       30.28S                     .
12PM EDT SEP 06 2013 MOSUNNY   66  43  43 VRB3      30.27F                     .
 1PM EDT SEP 06 2013 MOSUNNY   68  41  37 VRB3      30.25F                     .
 2PM EDT SEP 06 2013 MOSUNNY   70  40  33 VRB6      30.23F                     .
 3PM EDT SEP 06 2013 MOSUNNY   71  39  31 E6        30.20F                     .
 4PM EDT SEP 06 2013 MOSUNNY   73  35  25 S3        30.18F                     .
 5PM EDT SEP 06 2013 PTSUNNY   73  37  27 CALM      30.17F                     .
 6PM EDT SEP 06 2013 PTSUNNY   73  37  27 E6        30.16F                     .
 7PM EDT SEP 06 2013 PTCLDY    72  38  29 NE3       30.16S                     .
 8PM EDT SEP 06 2013 PTCLDY    69  40  34 NE5       30.16S                     .
 9PM EDT SEP 06 2013 PTCLDY    64  41  42 CALM      30.15F                     .
10PM EDT SEP 06 2013 MOCLDY    64  41  42 CALM      30.16R                     .
11PM EDT SEP 06 2013 CLOUDY    58  45  62 CALM      30.15F                     .
12AM EDT SEP 07 2013 CLOUDY    56  46  69 CALM      30.14F                     .
 1AM EDT SEP 07 2013 MOCLDY    54  46  74 CALM      30.14S                     .
 2AM EDT SEP 07 2013 PTCLDY    54  46  74 CALM      30.13F                     .
 3AM EDT SEP 07 2013 PTCLDY    52  45  77 CALM      30.12F                     .
 4AM EDT SEP 07 2013 PTCLDY    51  45  79 CALM      30.11F                     .
 5AM EDT SEP 07 2013 PTCLDY    49  44  83 CALM      30.11S                     .
 6AM EDT SEP 07 2013 PTCLDY    48  44  86 CALM      30.11S                     .
 7AM EDT SEP 07 2013 PTCLDY    49  44  83 CALM      30.11S                     .
 8AM EDT SEP 07 2013 MOSUNNY   50  45  83 CALM      30.12R                     .
 9AM EDT SEP 07 2013 MOSUNNY   56  46  69 CALM      30.11F                     .
10AM EDT SEP 07 2013 MOSUNNY   64  48  56 CALM      30.11S                     .
11AM EDT SEP 07 2013 MOSUNNY   71  45  39 W6        30.10F                     .
12PM EDT SEP 07 2013 MOSUNNY   73  46  38 VRB5      30.08F                     .
 1PM EDT SEP 07 2013 MOSUNNY   75  43  31 S8        30.07F                     .
 2PM EDT SEP 07 2013 PTSUNNY   77  46  33 VRB3      30.05F                     .
 3PM EDT SEP 07 2013 PTSUNNY   79  47  32 NW9       30.03F                     .
 4PM EDT SEP 07 2013 PTSUNNY   79  47  32 W9        30.01F                     .
 5PM EDT SEP 07 2013 PTSUNNY   79  46  31 W7        30.00F                     .
 6PM EDT SEP 07 2013 PTSUNNY   79  49  34 W7        29.98F                     .
 7PM EDT SEP 07 2013 MOCLDY    76  52  43 SW7       29.97F                     .
 8PM EDT SEP 07 2013 MOCLDY    73  53  49 SW6       29.98R                     .
 9PM EDT SEP 07 2013 CLOUDY    72  54  53 SW5       29.99R                     .
10PM EDT SEP 07 2013 CLOUDY    71  55  56 SW5       29.98F                     .
11PM EDT SEP 07 2013 CLOUDY    70  55  59 SW6       29.98S                     .
12AM EDT SEP 08 2013 CLOUDY    70  55  59 SW6       29.97F                     .
 1AM EDT SEP 08 2013 CLOUDY    69  56  62 W5        29.97S                     .
 2AM EDT SEP 08 2013 CLOUDY    69  56  62 SW3       29.96F                     .
 3AM EDT SEP 08 2013 CLOUDY    68  56  65 SW3       29.95F                     .
 4AM EDT SEP 08 2013 CLOUDY    68  57  68 SW6       29.94F                     .
 5AM EDT SEP 08 2013 CLOUDY    68  57  68 W5        29.94S                     .
 6AM EDT SEP 08 2013 CLOUDY    68  58  70 W3        29.94S                     .
 7AM EDT SEP 08 2013 MOCLDY    67  58  72 W3        29.95R                     .
 8AM EDT SEP 08 2013 MOSUNNY   66  59  78 CALM      29.96R                     .
 9AM EDT SEP 08 2013 PTSUNNY   69  60  73 W5        29.97R                     .
10AM EDT SEP 08 2013 PTSUNNY   72  62  71 NW10      29.98R                     .
11AM EDT SEP 08 2013 CLOUDY    73  63  70 N9        29.99R                     .
12PM EDT SEP 08 2013 CLOUDY    76  63  64 N8        29.99S                     .
 1PM EDT SEP 08 2013 CLOUDY    76  63  64 N10       30.00R                     .
 2PM EDT SEP 08 2013 PTSUNNY   77  64  64 N7        30.00S                     .
 3PM EDT SEP 08 2013 PTSUNNY   78  63  59 NW9       30.00S                     .
 4PM EDT SEP 08 2013 PTSUNNY   80  62  54 N14G20    29.99F                     .
 5PM EDT SEP 08 2013 PTSUNNY   78  60  53 N13       30.01R                     .
 6PM EDT SEP 08 2013 PTSUNNY   77  60  55 N15       30.00F                     .
 7PM EDT SEP 08 2013 MOCLDY    74  59  59 N8        30.02R                     .
 8PM EDT SEP 08 2013 MOCLDY    72  58  61 N8        30.02S                     .
 9PM EDT SEP 08 2013 CLOUDY    69  57  65 NE5       30.04R                     .
10PM EDT SEP 08 2013 CLOUDY    68  56  65 N5        30.06R                     .
11PM EDT SEP 08 2013 CLOUDY    66  56  70 N3        30.07R                     .
12AM EDT SEP 09 2013 MOCLDY    64  56  75 N3        30.08R                     .
 1AM EDT SEP 09 2013 MOCLDY    63  54  72 NE5       30.08S                     .
 2AM EDT SEP 09 2013 PTCLDY    61  53  75 CALM      30.07F                     .
 3AM EDT SEP 09 2013 MOCLDY    60  53  77 CALM      30.07S                     .
 4AM EDT SEP 09 2013 MOCLDY    60  54  80 CALM      30.07S                     .
 5AM EDT SEP 09 2013 PTCLDY    59  53  80 E3        30.08R                     .
 6AM EDT SEP 09 2013 PTCLDY    57  53  86 E3        30.09R                     .
 7AM EDT SEP 09 2013 MOCLDY    58  54  86 E3        30.09S                     .
 8AM EDT SEP 09 2013 CLOUDY    59  54  83 E5        30.10R                     .
 9AM EDT SEP 09 2013 CLOUDY    61  55  81 SE7       30.10S                     .
10AM EDT SEP 09 2013 CLOUDY    67  58  72 SE6       30.11R                     .
11AM EDT SEP 09 2013 CLOUDY    72  61  68 S9        30.11S                     .
12PM EDT SEP 09 2013 CLOUDY    74  63  68 S7        30.10F                     .
 1PM EDT SEP 09 2013 CLOUDY    76  64  66 S6        30.09F                     .
 2PM EDT SEP 09 2013 CLOUDY    79  66  64 S7        30.08F                     .
 3PM EDT SEP 09 2013 CLOUDY    80  67  64 S3        30.07F                     .
 4PM EDT SEP 09 2013 CLOUDY    82  68  62 S7        30.04F HX  85              .
 5PM EDT SEP 09 2013 TSTM      73  64  73 S8        30.05R                     .
 6PM EDT SEP 09 2013 CLOUDY    71  67  87 E5        30.03S                     .
 7PM EDT SEP 09 2013 CLOUDY    72  68  87 SE6       30.04R                     .
 8PM EDT SEP 09 2013 CLOUDY    71  68  90 SE5       30.05R                     .
 9PM EDT SEP 09 2013 LGT RAIN  71  68  90 SE3       30.07R FOG                 .
10PM EDT SEP 09 2013 LGT RAIN  71  68  90 CALM      30.07S FOG                 .
11PM EDT SEP 09 2013 CLOUDY    70  68  93 S3        30.06F FOG                 .
12AM EDT SEP 10 2013 MOCLDY    70  68  93 CALM      30.07R FOG                 .
 1AM EDT SEP 10 2013 FAIR      70  68  93 S5        30.07S                     .
 2AM EDT SEP 10 2013 PTCLDY    70  67  90 S5        30.07S                     .
 3AM EDT SEP 10 2013 PTCLDY    71  67  87 S5        30.07S                     .
 4AM EDT SEP 10 2013 PTCLDY    72  67  84 S6        30.07S                     .
 5AM EDT SEP 10 2013 PTCLDY    72  67  84 SW7       30.09R                     .
 6AM EDT SEP 10 2013 MOCLDY    72  67  84 SW5       30.10R                     .
 7AM EDT SEP 10 2013 MOCLDY    72  67  84 SW8       30.11R                     .
 8AM EDT SEP 10 2013 MOSUNNY   73  67  81 SW9       30.11S                     .
 9AM EDT SEP 10 2013 MOSUNNY   74  67  78 SW7       30.12R                     .
10AM EDT SEP 10 2013 PTSUNNY   77  68  73 SW7       30.14R                     .
11AM EDT SEP 10 2013 MOSUNNY   80  69  69 SW10      30.14S                     .
12PM EDT SEP 10 2013 SUNNY     83  69  62 SW10      30.13F HX  86              .
 1PM EDT SEP 10 2013 SUNNY     86  70  58 SW10      30.13S HX  90              .
 2PM EDT SEP 10 2013 MOSUNNY   88  71  57 SW10      30.12F HX  94              .
 3PM EDT SEP 10 2013 MOSUNNY   89  70  53 SW9       30.11F HX  94              .
 4PM EDT SEP 10 2013 FAIR      90  70  51 SW10G20   30.10F HX  95              .
 5PM EDT SEP 10 2013 FAIR      90  70  51 W10       30.09F HX  95              .
 6PM EDT SEP 10 2013 FAIR      88  72  58 SW10      30.10R HX  94              .
 7PM EDT SEP 10 2013 PTCLDY    86  72  62 SW12      30.10S HX  92              .
 8PM EDT SEP 10 2013 CLEAR     84  72  67 S7        30.11R HX  89              .
 9PM EDT SEP 10 2013 CLEAR     82  72  71 SW6       30.14R HX  87              .
10PM EDT SEP 10 2013 CLEAR     81  72  74 S6        30.16R HX  85              .
11PM EDT SEP 10 2013 CLEAR     80  72  76 SW5       30.16S                     .
12AM EDT SEP 11 2013 CLEAR     79  72  79 S5        30.16S                     .
 1AM EDT SEP 11 2013 CLEAR     77  71  82 S3        30.16S                     .
 2AM EDT SEP 11 2013 CLOUDY    76  71  85 CALM      30.15F                     .
 3AM EDT SEP 11 2013 CLEAR     76  71  85 CALM      30.15S                     .
 4AM EDT SEP 11 2013 CLEAR     75  70  84 CALM      30.14F                     .
 5AM EDT SEP 11 2013 PTCLDY    74  70  87 CALM      30.14S                     .
 6AM EDT SEP 11 2013 PTCLDY    74  69  85 S5        30.15R                     .
 7AM EDT SEP 11 2013 MOCLDY    74  69  85 CALM      30.16R                     .
 8AM EDT SEP 11 2013 PTSUNNY   75  69  81 W3        30.17R                     .
 9AM EDT SEP 11 2013 MOSUNNY   76  70  82 SW5       30.18R                     .
10AM EDT SEP 11 2013 MOSUNNY   79  71  76 SW5       30.17F                     .
11AM EDT SEP 11 2013 MOSUNNY   82  71  69 W6        30.17S HX  86              .
12PM EDT SEP 11 2013 MOSUNNY   83  69  62 W7        30.16F HX  86              .
 1PM EDT SEP 11 2013 MOSUNNY   86  70  58 SW7       30.14F HX  90              .
 2PM EDT SEP 11 2013 PTSUNNY   88  69  53 SW8       30.10F HX  92              .
 3PM EDT SEP 11 2013 TSTM      80  66  62 W13G20    30.09F                     .
 4PM EDT SEP 11 2013 TSTM      75  66  73 S9G20     30.08F                     .
 5PM EDT SEP 11 2013 CLOUDY    77  65  66 S3        30.06F                     .
 6PM EDT SEP 11 2013 PTSUNNY   78  67  68 S5        30.07R                     .
 7PM EDT SEP 11 2013 MOCLDY    77  67  71 SE6       30.04F                     .
 8PM EDT SEP 11 2013 LGT RAIN  77  67  71 S5        30.05R                     .
 9PM EDT SEP 11 2013 CLOUDY    75  68  78 S5        30.05S                     .
10PM EDT SEP 11 2013 CLOUDY    73  66  78 S6        30.07R                     .
11PM EDT SEP 11 2013 MOCLDY    74  66  76 S9        30.06F                     .
12AM EDT SEP 12 2013 MOCLDY    74  67  78 SW7       30.04F                     .
 1AM EDT SEP 12 2013 MOCLDY    73  68  84 SW5       30.01F                     .
 2AM EDT SEP 12 2013 MOCLDY    74  67  78 SW7       30.00F                     .
 3AM EDT SEP 12 2013 MOCLDY    73  68  84 SW5       29.98F                     .
 4AM EDT SEP 12 2013 PTCLDY    73  68  84 SW3       29.97F                     .
 5AM EDT SEP 12 2013 MOCLDY    72  68  88 SW3       29.97S FOG                 .
 6AM EDT SEP 12 2013 PTCLDY    70  67  90 S3        29.96F FOG                 .
 7AM EDT SEP 12 2013 PTCLDY    69  67  93 S3        29.96S FOG                 .
 8AM EDT SEP 12 2013 MOSUNNY   70  68  94 CALM      29.96S FOG                 .
 9AM EDT SEP 12 2013 CLOUDY    72  68  87 VRB6      29.95F FOG                 .
10AM EDT SEP 12 2013 CLOUDY    74  68  81 SW9       29.94F HAZE                .
11AM EDT SEP 12 2013 CLOUDY    76  68  76 W8        29.95R                     .
12PM EDT SEP 12 2013 TSTM      69  65  86 W7        29.95S FOG                 .
 1PM EDT SEP 12 2013 LGT RAIN  70  65  84 SW5       29.93F                     .
 2PM EDT SEP 12 2013 CLOUDY    71  66  84 W3        29.91F                     .
 3PM EDT SEP 12 2013 CLOUDY    72  66  81 SW6       29.88F                     .
 4PM EDT SEP 12 2013 CLOUDY    72  66  81 SW5       29.87F                     .
 5PM EDT SEP 12 2013 CLOUDY    71  65  81 W12       29.85F                     .
 6PM EDT SEP 12 2013 CLOUDY    71  66  84 W7        29.84F                     .
 7PM EDT SEP 12 2013 LGT RAIN  71  63  75 NW10      29.84S                     .
 8PM EDT SEP 12 2013 MOCLDY    69  63  81 NW9       29.85R                     .
 9PM EDT SEP 12 2013 MOCLDY    68  63  84 NW10      29.86R                     .
10PM EDT SEP 12 2013 PTCLDY    66  62  87 CALM      29.85F                     .
11PM EDT SEP 12 2013 PTCLDY    63  60  90 NW6       29.85S                     .
12AM EDT SEP 13 2013 MOCLDY    63  59  87 NW6       29.86R                     .
 1AM EDT SEP 13 2013 LGT RAIN  61  55  81 N16       29.89R                     .
 2AM EDT SEP 13 2013 LGT RAIN  59  55  87 CALM      29.89S                     .
 3AM EDT SEP 13 2013 LGT RAIN  58  55  90 CALM      29.86F                     .
 4AM EDT SEP 13 2013 PTCLDY    58  55  90 NW7       29.85F                     .
 5AM EDT SEP 13 2013 MOCLDY    58  56  93 NW6       29.86R                     .
 6AM EDT SEP 13 2013 MOCLDY    58  55  90 NW10      29.87R                     .
 7AM EDT SEP 13 2013 CLOUDY    58  55  90 NW12      29.88R                     .
 8AM EDT SEP 13 2013 MOSUNNY   57  55  93 W7        29.89R                     .
 9AM EDT SEP 13 2013 PTSUNNY   60  56  86 NW9       29.90S                     .
10AM EDT SEP 13 2013 PTSUNNY   60  54  80 NW10      29.90S                     .
11AM EDT SEP 13 2013 PTSUNNY   63  51  65 NW14      29.91R                     .
12PM EDT SEP 13 2013 PTSUNNY   66  50  56 NW13      29.91S                     .
 1PM EDT SEP 13 2013 LGT RAIN  58  53  84 NW20G29   29.93R                     .
 2PM EDT SEP 13 2013 LGT RAIN  57  51  80 N18G29    29.94R                     .
 3PM EDT SEP 13 2013 PTSUNNY   61  49  64 N15       29.93F                     .
 4PM EDT SEP 13 2013 PTSUNNY   61  46  57 NW17      29.93S                     .
 5PM EDT SEP 13 2013 PTSUNNY   62  46  55 NW15      29.95R                     .
 6PM EDT SEP 13 2013 PTSUNNY   60  44  55 N15       29.96R                     .
 7PM EDT SEP 13 2013 MOCLDY    57  44  62 N10       29.99R                     .
 8PM EDT SEP 13 2013 MOCLDY    56  45  66 NW12      30.00R                     .
 9PM EDT SEP 13 2013 MOCLDY    55  44  66 N9        30.03R                     .
10PM EDT SEP 13 2013 CLOUDY    54  45  71 NW8       30.04R                     .
